,city,city_ibge_code,date,epidemiological_week,estimated_population,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,order_for_place,place_type,state,new_confirmed,new_deaths,country
5819,Sena Madureira,1200500,2021-01-04,202101,46511,45848,False,False,2632,5658.87639,2021-01-04,0.0061,16,246,city,AC,6,0,Brazil
5820,Senador Guiomard,1200450,2021-01-04,202101,23236,23024,False,False,634,2728.5247,2021-01-04,0.0237,15,261,city,AC,1,0,Brazil
5821,Tarauacá,1200609,2021-01-04,202101,43151,42567,False,False,2871,6653.37999,2021-01-04,0.0049,14,248,city,AC,0,0,Brazil
5822,Xapuri,1200708,2021-01-04,202101,19596,19323,False,False,1804,9205.9604,2021-01-04,0.0072,13,251,city,AC,1,0,Brazil
5823,,12,2021-01-04,202101,894470,881935,False,False,42117,4708.59839,2021-01-04,0.0191,806,294,state,AC,71,4,Brazil
5824,Acrelândia,1200013,2021-01-05,202101,15490,15256,False,False,563,3634.60297,2021-01-05,0.0213,12,283,city,AC,0,0,Brazil
5825,Assis Brasil,1200054,2021-01-05,202101,7534,7417,False,False,762,10114.14919,2021-01-05,0.0118,9,250,city,AC,0,0,Brazil
5826,Brasiléia,1200104,2021-01-05,202101,26702,26278,False,False,1335,4999.6255,2021-01-05,0.0165,22,242,city,AC,1,0,Brazil
5827,Bujari,1200138,2021-01-05,202101,10420,10266,False,False,492,4721.68906,2021-01-05,0.0163,8,273,city,AC,1,0,Brazil
5828,Capixaba,1200179,2021-01-05,202101,12008,11733,False,False,306,2548.30113,2021-01-05,0.0261,8,243,city,AC,0,0,Brazil
5829,Cruzeiro do Sul,1200203,2021-01-05,202101,89072,88376,False,False,4127,4633.33034,2021-01-05,0.0177,73,268,city,AC,3,1,Brazil
5830,Epitaciolândia,1200252,2021-01-05,202101,18696,18411,False,False,613,3278.77621,2021-01-05,0.0261,16,244,city,AC,0,0,Brazil
5831,Feijó,1200302,2021-01-05,202101,34884,34780,False,False,1638,4695.56244,2021-01-05,0.0165,27,249,city,AC,0,0,Brazil
5832,Jordão,1200328,2021-01-05,202101,8473,8317,False,False,267,3151.18612,2021-01-05,0.0037,1,233,city,AC,0,0,Brazil
5833,Manoel Urbano,1200344,2021-01-05,202101,9581,9459,False,False,479,4999.47813,2021-01-05,0.0063,3,238,city,AC,0,0,Brazil
5834,Marechal Thaumaturgo,1200351,2021-01-05,202101,19299,18867,False,False,702,3637.49417,2021-01-05,0.0085,6,239,city,AC,1,0,Brazil
5835,Mâncio Lima,1200336,2021-01-05,202101,19311,18977,False,False,1326,6866.55274,2021-01-05,0.0113,15,252,city,AC,0,0,Brazil
5836,Plácido de Castro,1200385,2021-01-05,202101,19955,19761,False,False,552,2766.224,2021-01-05,0.0163,9,275,city,AC,0,0,Brazil
5837,Porto Acre,1200807,2021-01-05,202101,18824,18504,False,False,708,3761.15597,2021-01-05,0.0268,19,283,city,AC,2,0,Brazil
5838,Porto Walter,1200393,2021-01-05,202101,12241,11982,False,False,327,2671.35038,2021-01-05,0.0061,2,238,city,AC,0,0,Brazil
5839,Rio Branco,1200401,2021-01-05,202101,413418,407319,False,False,19404,4693.55471,2021-01-05,0.0263,511,295,city,AC,44,1,Brazil
5840,Rodrigues Alves,1200427,2021-01-05,202101,19351,18930,False,False,241,1245.41367,2021-01-05,0.029,7,239,city,AC,0,0,Brazil
5841,Santa Rosa do Purus,1200435,2021-01-05,202101,6717,6540,False,False,386,5746.61307,2021-01-05,0.0052,2,243,city,AC,0,0,Brazil
5842,Sena Madureira,1200500,2021-01-05,202101,46511,45848,False,False,2632,5658.87639,2021-01-05,0.0061,16,247,city,AC,0,0,Brazil
5843,Senador Guiomard,1200450,2021-01-05,202101,23236,23024,False,False,635,2732.82837,2021-01-05,0.0236,15,262,city,AC,1,0,Brazil
5844,Tarauacá,1200609,2021-01-05,202101,43151,42567,False,False,2870,6651.06255,2021-01-05,0.0049,14,249,city,AC,-1,0,Brazil
5845,Xapuri,1200708,2021-01-05,202101,19596,19323,False,False,1805,9211.06348,2021-01-05,0.0072,13,252,city,AC,1,0,Brazil
5846,,12,2021-01-05,202101,894470,881935,False,False,42170,4714.52368,2021-01-05,0.0192,808,295,state,AC,53,2,Brazil
5847,Acrelândia,1200013,2021-01-06,202101,15490,15256,False,False,569,3673.33764,2021-01-06,0.0228,13,284,city,AC,6,1,Brazil
5848,Assis Brasil,1200054,2021-01-06,202101,7534,7417,False,False,762,10114.14919,2021-01-06,0.0118,9,251,city,AC,0,0,Brazil
5849,Brasiléia,1200104,2021-01-06,202101,26702,26278,False,False,1336,5003.37053,2021-01-06,0.0165,22,243,city,AC,1,0,Brazil
5850,Bujari,1200138,2021-01-06,202101,10420,10266,False,False,492,4721.68906,2021-01-06,0.0163,8,274,city,AC,0,0,Brazil
5851,Capixaba,1200179,2021-01-06,202101,12008,11733,False,False,306,2548.30113,2021-01-06,0.0261,8,244,city,AC,0,0,Brazil
5852,Cruzeiro do Sul,1200203,2021-01-06,202101,89072,88376,False,False,4154,4663.6429,2021-01-06,0.0176,73,269,city,AC,27,0,Brazil
5853,Epitaciolândia,1200252,2021-01-06,202101,18696,18411,False,False,614,3284.12495,2021-01-06,0.0261,16,245,city,AC,1,0,Brazil
5854,Feijó,1200302,2021-01-06,202101,34884,34780,False,False,1638,4695.56244,2021-01-06,0.0171,28,250,city,AC,0,1,Brazil
5855,Jordão,1200328,2021-01-06,202101,8473,8317,False,False,267,3151.18612,2021-01-06,0.0037,1,234,city,AC,0,0,Brazil
5856,Manoel Urbano,1200344,2021-01-06,202101,9581,9459,False,False,482,5030.79011,2021-01-06,0.0062,3,239,city,AC,3,0,Brazil
5857,Marechal Thaumaturgo,1200351,2021-01-06,202101,19299,18867,False,False,702,3637.49417,2021-01-06,0.0085,6,240,city,AC,0,0,Brazil
5858,Mâncio Lima,1200336,2021-01-06,202101,19311,18977,False,False,1326,6866.55274,2021-01-06,0.0113,15,253,city,AC,0,0,Brazil
5859,Plácido de Castro,1200385,2021-01-06,202101,19955,19761,False,False,573,2871.46079,2021-01-06,0.0175,10,276,city,AC,21,1,Brazil
5860,Porto Acre,1200807,2021-01-06,202101,18824,18504,False,False,714,3793.03017,2021-01-06,0.0266,19,284,city,AC,6,0,Brazil
5861,Porto Walter,1200393,2021-01-06,202101,12241,11982,False,False,327,2671.35038,2021-01-06,0.0061,2,239,city,AC,0,0,Brazil
